,Crops,WQ
14607,1021.23365,0.196
14608,1237.68703,3.34
14609,683.4427400000001,9.82
14610,953.4894300000001,0.196
14611,440.19274,0.196
14612,16.47423,0.196
14613,1581.9152900000001,0.447
14614,1496.54674,6.11
14615,476.19755,4.88
14616,476.19755,5.15
14617,476.19755,10.2
14618,476.19755,2.77
14619,476.19755,3.56
14620,476.19755,4.35
14621,1161.01741,6.17
14622,1161.01741,6.06
14623,476.19755,2.97
14624,476.19755,1.02
14625,320.06736,7.11
14626,183.65243,0.196
14627,1481.90723,2.97
14628,1481.90723,1.04
14629,31.51571,4.74
14630,31.51571,4.41
14631,31.51571,1.41
14632,31.51571,3.89
14633,31.51571,0.7859999999999999
14634,31.51571,0.192
14635,31.51571,6.43
14636,31.51571,0.196
14637,31.51571,0.196
14638,31.51571,0.196
14639,31.51571,0.399
14640,31.51571,0.334
14641,31.51571,5.48
14642,31.51571,5.01
14643,31.51571,0.196
14644,31.51571,0.196
14645,31.51571,0.196
14646,31.51571,3.04
14647,31.51571,6.77
14648,31.51571,5.9
14649,31.51571,4.21
14650,31.51571,5.66
14651,31.51571,5.57
14652,31.51571,0.196
14653,31.51571,9.25
14654,31.51571,11.6
14655,31.51571,0.196
14656,31.51571,0.222
14657,31.51571,0.196
14658,31.51571,10.6
14659,31.51571,5.22
14660,31.51571,11.6
14661,31.51571,0.6859999999999999
14662,31.51571,8.01
14663,31.51571,10.2
14664,31.51571,0.196
14665,31.51571,11.6
14666,31.51571,0.904
14667,1271.26466,2.0
14668,372.93043,0.196
14669,372.93043,0.196
14670,667.39431,3.21
14671,1083.94616,0.184
14672,1653.48805,4.0
14673,1653.48805,6.0
14674,1653.48805,8.82
14675,1121.28459,0.196
14676,1043.34952,0.196
14677,1075.70265,1.1
14678,1075.70265,0.6
14679,1075.70265,0.8
14680,1075.70265,0.9
14681,1075.70265,1.4
14682,1075.70265,1.5
14683,1075.70265,1.9
14684,1075.70265,1.3
14685,1075.70265,0.196
14686,1075.70265,3.7
14687,1075.70265,0.3
14688,1075.70265,0.3
14689,1075.70265,0.6
14690,1075.70265,0.3
14691,1075.70265,0.3
14692,1075.70265,3.7
14693,1075.70265,3.1
14694,1075.70265,2.4
14695,1075.70265,3.7
14696,1075.70265,4.1
14697,1075.70265,3.4
14698,1075.70265,2.8
14699,1075.70265,4.0
14700,1075.70265,5.1
14701,1075.70265,4.0
14702,1075.70265,3.3
14703,1075.70265,4.4
14704,1075.70265,5.8
14705,1075.70265,0.6
14706,1075.70265,5.1
14707,1075.70265,5.8
14708,1075.70265,1.6
14709,1075.70265,0.6
14710,1075.70265,0.4
14711,1075.70265,1.2
14712,1075.70265,0.3
14713,1075.70265,0.3
14714,1075.70265,0.3
14715,1075.70265,0.3
14716,1075.70265,1.5
14717,1075.70265,0.3
14718,1075.70265,0.3
14719,1075.70265,1.7
14720,1075.70265,0.3
14721,1075.70265,9.8
14722,1075.70265,7.7
14723,1075.70265,8.1
14724,1075.70265,0.3
14725,1075.70265,0.3
14726,1075.70265,0.3
14727,1075.70265,0.3
14728,1075.70265,1.3
14729,1075.70265,0.3
14730,1075.70265,0.3
14731,1075.70265,0.3
14732,1075.70265,0.3
14733,1075.70265,0.3
14734,1075.70265,0.8
14735,1075.70265,0.5
14736,1075.70265,1.4
14737,1075.70265,0.5
14738,1075.70265,0.3
14739,1075.70265,0.3
14740,1075.70265,0.4
14741,1075.70265,0.4
14742,1075.70265,0.3
14743,1075.70265,0.3
14744,1075.70265,0.3
14745,848.49231,3.0
14746,1653.48805,2.215
14747,1772.2251,7.56
14748,1514.06148,0.196
14749,1092.97618,5.51
14750,877.7398900000001,10.1
14751,1268.42459,10.9
14752,1268.42459,11.6
14753,1268.42459,6.83
14754,1268.42459,9.08
14755,1268.42459,9.62
14756,1268.42459,10.9
14757,1268.42459,9.99
14758,1268.42459,9.32
14759,1268.42459,10.5
14760,1268.42459,10.0
14761,1268.42459,9.47
14762,1313.81142,7.02
14763,1429.65164,4.84
14764,448.22235,0.196
14765,1122.94877,11.1
14766,1161.55136,8.02
14767,1271.64781,4.16
14768,1683.12565,0.196
14769,1507.01079,6.42
14770,1847.16838,0.453
14771,1847.16838,0.196
14772,1847.16838,0.194
14773,1847.16838,3.55
14774,1313.86158,5.08
14775,1001.8792900000001,6.32
14776,303.05127000000005,0.165
14777,491.33482000000004,9.95
14778,1377.65994,8.98
14779,815.29695,1.19
14780,1281.77102,7.49
14781,1281.77102,7.64
14782,540.3142,5.39
14783,1212.17007,11.9
14784,303.05127000000005,0.196
14785,877.7398900000001,1.48
14786,1228.63244,11.5
14787,1819.4814,0.196
14788,1690.3502399999998,0.196
14789,1702.5167399999998,0.196
14790,1827.6788600000002,11.7
14791,1839.7707899999998,10.4
14792,683.35065,0.196
14793,1313.86158,6.26
14794,1313.86158,2.9
14795,1271.57105,5.89
14796,1602.47019,11.5
14797,1372.2501300000001,11.7
14798,1618.26788,0.196
14799,1197.55181,8.55
14800,1601.601,1.1
14801,292.8893,0.196
14802,1318.00515,3.85
14803,1318.00515,4.15
14804,393.65193,10.5
14805,393.65193,10.1
14806,393.65193,10.6
14807,393.65193,10.7
14808,1098.96134,4.3
14809,1047.03965,9.46
14810,806.4119099999999,6.54
14811,806.4119099999999,7.66
14812,1037.12206,0.8640000000000001
14813,1205.42922,0.6679999999999999
14814,1205.42922,0.746
14815,704.7445299999999,4.86
14816,704.7445299999999,3.06
14817,385.90988,11.2
14818,385.90988,7.32
14819,385.90988,10.6
14820,261.43588,2.28
14821,261.43588,1.61
14822,813.29665,10.9
14823,1360.6281900000001,11.3
14824,261.43588,7.61
14825,1438.81869,5.39
14826,1345.76262,5.45
14827,1345.76262,5.54
14828,1047.83059,11.1
14829,1395.96771,0.196
14830,1395.96771,0.196
14831,1818.4092,5.93
14832,1818.4092,5.05
14833,873.9558900000001,10.1
14834,752.67886,10.2
14835,1507.2661699999999,0.726
14836,1507.2661699999999,0.746
14837,1195.74333,9.75
14838,1195.74333,8.85
14839,1290.1421699999999,9.69
14840,895.2710199999999,4.87
14841,895.2710199999999,5.75
14842,489.41814000000005,0.196
14843,1443.90707,9.88
14844,1443.90707,6.52
14845,1443.90707,7.83
14846,1403.10322,3.81
14847,1403.10322,1.72
14848,1403.10322,9.61
14849,1403.10322,9.45
14850,1403.10322,7.36
14851,1403.10322,9.87
14852,1403.10322,9.23
14853,1537.51524,11.8
14854,1537.51524,11.3
14855,1504.82767,0.701
14856,1504.82767,1.97
14857,1504.82767,2.27
14858,1134.3718,1.46
14859,1443.90707,8.92
14860,1443.90707,8.25
14861,1443.90707,4.63
14862,1195.65406,1.48
14863,1195.65406,1.58
14864,877.33068,7.52
14865,1413.26795,2.17
14866,1413.26795,2.16
14867,1413.26795,2.64
14868,1413.26795,2.86
14869,1413.26795,9.41
14870,1413.26795,10.2
14871,1115.02055,0.436
14872,1115.02055,0.701
14873,1115.02055,2.68
14874,1115.02055,2.67
14875,1115.02055,2.45
14876,1115.02055,2.56
14877,1115.02055,4.18
14878,1115.02055,3.41
14879,1115.02055,3.09
14880,1115.02055,3.07
14881,1195.74333,6.33
14882,1195.74333,5.8
14883,1195.74333,7.77
14884,1132.84574,4.37
14885,1132.84574,6.72
14886,1132.84574,1.91
14887,1115.02055,2.1
14888,1290.1421699999999,7.29
14889,1138.8912599999999,0.254
14890,1138.8912599999999,0.193
14891,1132.84574,1.48
14892,1132.84574,4.12
14893,1413.2523199999998,7.98
14894,1413.2523199999998,0.898
14895,1413.2523199999998,5.43
14896,1413.2523199999998,8.5
14897,1413.2523199999998,9.17
14898,1290.1421699999999,7.53
14899,383.01082,11.3
14900,383.01082,9.74
14901,602.00399,0.477
14902,602.00399,0.196
14903,1413.2523199999998,1.57
14904,1413.2523199999998,1.7
14905,1413.2523199999998,6.35
14906,1413.2523199999998,3.11
14907,1413.2523199999998,5.9
14908,1413.2523199999998,3.54
14909,1413.2523199999998,3.85
14910,1413.2523199999998,6.28
14911,1180.24286,0.8370000000000001
14912,1180.24286,0.196
14913,1318.00515,8.23
14914,1318.00515,8.39
14915,1180.24286,0.245
14916,1180.24286,0.196
14917,1180.24286,3.05
14918,1180.24286,2.88
14919,84.29815,4.55
14920,84.29815,3.99
14921,84.29815,3.35
14922,84.29815,4.13
14923,384.39099999999996,3.24
14924,384.39099999999996,2.54
14925,384.39099999999996,2.33
14926,384.39099999999996,1.72
14927,238.89763,3.89
14928,238.89763,3.44
14929,238.89763,3.87
14930,238.89763,3.38
14931,263.51416,2.86
14932,263.51416,2.58
14933,263.51416,2.68
14934,263.51416,2.54
14935,728.75898,0.196
14936,728.75898,0.196
14937,728.75898,2.43
14938,728.75898,2.01
14939,403.45661,5.7
14940,403.45661,1.83
14941,403.45661,2.53
14942,403.45661,1.27
14943,238.89763,5.1
14944,238.89763,4.67
14945,238.89763,4.87
14946,238.89763,4.65
14947,26.145,2.7
14948,26.145,2.63
14949,26.145,2.55
14950,26.145,2.63
14951,26.145,3.34
14952,26.145,2.21
14953,26.145,3.11
14954,26.145,2.11
14955,26.145,0.574
14956,26.145,0.312
14957,26.145,0.5760000000000001
14958,26.145,0.276
14959,1059.30565,11.3
14960,709.98406,6.82
14961,240.4742,1.18
14962,978.6408,3.56
14963,978.6408,3.29
14964,1338.27275,0.866
14965,556.7302099999999,1.94
14966,1059.30565,6.25
14967,263.70772999999997,4.83
14968,978.01724,8.16
14969,977.24314,10.4
14970,977.24314,11.9
14971,977.24314,11.9
14972,977.24314,9.85
14973,977.24314,11.2
14974,977.24314,0.196
14975,977.24314,3.41
14976,977.24314,0.29600000000000004
14977,977.24314,0.326
14978,977.24314,0.196
14979,977.24314,0.406
14980,977.24314,9.94
14981,977.24314,11.1
14982,977.24314,11.3
14983,977.24314,11.6
14984,977.24314,11.5
14985,885.3914800000001,11.2
14986,977.24314,11.3
14987,977.24314,11.1
14988,169.99899,0.366
14989,977.24314,10.3
14990,977.24314,3.35
14991,977.24314,8.45
14992,977.24314,9.5
14993,977.24314,7.32
14994,977.24314,3.18
14995,977.24314,4.84
14996,31.51571,1.14
14997,31.51571,2.86
14998,31.51571,0.222
14999,31.51571,0.197
15000,31.51571,3.37
15001,300.38447,0.196
15002,1088.7586,0.196
15003,7.8084,2.39
15004,13.470939999999999,0.399
15005,13.470939999999999,0.246
15006,72.93474,1.61
15007,72.93474,1.69
15008,121.46718,1.09
15009,121.46718,0.726
15010,24.25135,0.46
15011,24.25135,0.446
15012,97.87116,2.24
15013,0.0,0.996
15014,147.80898,0.196
15015,147.80898,0.196
15016,347.15181,9.19
15017,347.15181,8.45
15018,838.38988,0.196
15019,98.73210999999999,0.196
15020,598.69468,0.196
15021,20.32274,0.446
15022,20.32274,0.386
15023,177.82128,0.174
15024,177.82128,0.196
15025,198.25454,0.196
15026,198.25454,0.196
15027,165.81932,4.76
15028,23.828689999999998,0.8190000000000001
15029,23.828689999999998,0.556
15030,21.65662,1.43
15031,3.0724099999999996,0.423
15032,198.25454,1.1
15033,29.020970000000002,4.0
15034,640.01793,10.1
15035,38.093790000000006,0.196
15036,640.01793,0.196
15037,30.805259999999997,0.266
15038,703.3009099999999,0.196
15039,245.83515,8.86
15040,195.19066,1.86
15041,195.19066,2.42
15042,1032.7527,8.18
15043,1032.7527,8.37
15044,1468.42322,6.59
15045,75.45145,0.361
15046,75.45145,0.29600000000000004
15047,60.36271,0.196
15048,60.36271,0.196
15049,47.55983,1.7
15050,28.51326,4.36
15051,28.51326,3.21
15052,18.15689,3.21
15053,407.6949,0.196
15054,357.08251,1.31
15055,357.08251,7.21
15056,357.08251,6.79
15057,1092.92081,0.196
15058,435.30954,0.196
15059,136.80708,0.196
15060,406.35542999999996,0.196
15061,25.21044,6.19
15062,37.34106,2.57
15063,136.80708,3.43
15064,97.87116,0.315
15065,433.93867,5.08
15066,433.93867,0.196
15067,648.94367,0.196
15068,40.65295,0.196
15069,40.65295,0.196
15070,165.57065,0.196
15071,79.88505,0.196
15072,75.03535,0.196
15073,75.03535,0.196
15074,40.65295,0.196
15075,217.50055,1.64
15076,217.50055,1.47
15077,202.7079,3.79
15078,202.7079,3.87
15079,38.86111,1.5
15080,38.86111,2.0
15081,92.59506,1.97
15082,27.128829999999997,0.446
15083,27.128829999999997,0.936
15084,27.128829999999997,0.196
15085,27.128829999999997,0.196
15086,1340.58389,5.45
15087,113.72809,5.79
15088,74.90744000000001,2.79
15089,406.35542999999996,0.196
15090,151.34586000000002,1.44
15091,151.34586000000002,0.635
15092,703.3009099999999,0.196
15093,125.93578000000001,1.23
15094,125.93578000000001,1.25
15095,1201.3083800000002,0.196
15096,1262.5385800000001,5.58
15097,1625.57536,0.196
15098,1209.84502,9.15
15099,1352.92222,0.196
15100,947.25264,4.74
15101,1080.6178400000001,5.12
15102,1611.0473,6.2
15103,1410.99294,5.75
15104,1262.86354,10.6
15105,1375.21462,7.56
15106,1074.19411,1.23
15107,1074.19411,1.55
15108,991.1624099999999,10.5
15109,991.1624099999999,10.9
15110,1886.7270899999999,4.99
15111,1060.8029099999999,9.64
15112,1060.8029099999999,9.64
15113,1060.8029099999999,9.32
15114,1067.1861800000001,8.29
15115,1067.1861800000001,8.17
15116,1067.1861800000001,8.32
15117,1837.49757,11.7
15118,1456.39083,0.196
15119,1602.0810900000001,2.27
15120,1350.33546,0.196
15121,1687.84633,0.196
15122,1687.84633,2.56
15123,1501.13431,0.196
15124,1413.3252,0.196
15125,1417.17974,0.196
15126,1528.45801,9.73
15127,1612.60096,0.196
15128,1213.23446,0.996
15129,1213.23446,0.196
15130,1260.20462,0.196
15131,1612.0096,0.196
15132,604.71205,0.196
15133,1496.23622,1.13
15134,1471.46719,0.5429999999999999
15135,1409.25327,0.305
15136,1578.3294,0.196
15137,1473.24749,0.196
15138,2024.71015,0.196
15139,1255.55487,0.196
15140,1436.95858,0.196
15141,422.43818,2.92
15142,1093.98911,11.9
15143,1754.91551,0.196
15144,1754.91551,0.196
15145,1597.87605,4.71
15146,1597.87605,0.434
15147,1597.87605,0.196
15148,1750.9134800000002,0.196
15149,1750.9134800000002,0.196
15150,1698.27452,0.196
15151,1597.87605,9.83
15152,1597.87605,11.7
15153,1625.57536,6.36
15154,1597.80277,0.196
15155,1699.63404,7.23
15156,1456.7858800000001,0.193
15157,1060.8029099999999,0.196
15158,1754.91551,0.196
15159,1209.61383,0.16899999999999998
15160,1209.61383,0.194
15161,1209.61383,0.196
15162,1209.61383,0.196
15163,1209.61383,0.196
15164,1209.61383,0.196
15165,1209.61383,0.196
15166,1209.61383,0.196
15167,1265.38474,10.7
15168,1265.38474,6.63
15169,1633.16957,0.196
15170,1617.71307,1.26
15171,1633.16957,0.196
15172,1310.99919,11.9
15173,1310.99919,11.8
15174,1471.05544,10.9
15175,842.1428699999999,5.77
15176,842.1428699999999,6.46
15177,1217.22668,5.5
15178,1082.97227,4.79
15179,817.0681,8.25
15180,1202.98612,5.85
15181,733.77963,6.58
15182,733.77963,6.55
15183,348.25867999999997,1.22
15184,348.25867999999997,1.26
15185,1218.89145,5.78
15186,1218.89145,3.41
15187,1217.22668,11.2
15188,547.24495,2.41
15189,547.24495,2.55
15190,1252.30823,8.0
15191,1320.7170199999998,0.196
15192,2053.7318,0.454
15193,2053.7318,0.196
15194,2053.7318,9.57
15195,2053.7318,0.196
15196,2053.7318,0.196
15197,2053.7318,10.7
15198,2053.7318,3.94
15199,2053.7318,5.49
15200,2053.7318,10.9
15201,2053.7318,0.196
15202,2053.7318,1.87
15203,2053.7318,11.3
15204,2053.7318,0.196
15205,2053.7318,0.196
15206,2053.7318,5.1
15207,2053.7318,0.196
15208,2053.7318,5.36
15209,2053.7318,11.4
15210,2053.7318,10.4
15211,2053.7318,9.78
15212,2053.7318,9.87
15213,2053.7318,10.7
15214,2053.7318,10.1
15215,2053.7318,10.4
15216,2053.7318,9.71
15217,2053.7318,9.46
15218,2053.7318,9.42
15219,2053.7318,10.8
15220,2053.7318,9.94
15221,2053.7318,9.84
15222,2053.7318,10.6
15223,2053.7318,10.4
15224,2053.7318,10.4
15225,2053.7318,10.3
15226,2053.7318,10.1
15227,2053.7318,10.0
15228,1899.0762899999997,0.213
15229,1899.0762899999997,0.196
15230,1899.0762899999997,8.92
15231,1899.0762899999997,8.51
15232,1899.0762899999997,3.61
15233,591.52202,0.196
15234,1413.3252,4.81
15235,1496.23622,0.196
15236,1496.23622,0.196
15237,1496.23622,0.196
15238,1496.23622,0.196
15239,1496.23622,0.196
15240,1496.23622,0.196
15241,1496.23622,0.196
15242,1496.23622,0.196
15243,1496.23622,0.196
15244,1496.23622,0.196
15245,1496.23622,0.196
15246,1496.23622,0.196
15247,1496.23622,0.196
15248,1496.23622,0.196
15249,1496.23622,0.196
15250,1496.23622,0.196
15251,1496.23622,0.196
15252,1496.23622,0.196
15253,1496.23622,0.196
15254,1496.23622,0.196
15255,1496.23622,0.196
15256,1496.23622,0.196
15257,188.94872,0.5760000000000001
15258,1903.6263600000002,11.7
15259,1999.3607399999999,3.92
15260,1921.37719,3.75
15261,1921.37719,3.74
15262,1921.37719,2.99
15263,1921.37719,3.05
15264,1873.78759,10.9
15265,1873.78759,11.1
15266,1873.78759,11.2
15267,2027.6887600000002,11.3
15268,56.66465,0.196
15269,1239.34489,0.303
15270,1239.34489,0.306
15271,1636.5189599999999,6.87
15272,1636.5189599999999,7.22
15273,349.94633,8.81
15274,349.94633,10.1
15275,349.94633,11.5
15276,1229.4904199999999,9.63
15277,1736.09965,7.47
15278,1736.09965,8.01
15279,1736.09965,7.33
15280,1468.7403,0.196
15281,1468.7403,0.196
15282,1468.7403,0.196
15283,1982.50401,4.24
15284,1982.50401,4.39
15285,1982.50401,1.54
15286,1779.3258399999997,0.196
15287,1779.3258399999997,0.196
15288,2016.6972600000001,0.196
15289,2016.6972600000001,0.196
15290,1866.4334,0.195
15291,1866.4334,0.195
15292,735.9066,0.196
15293,735.9066,0.196
15294,1422.3274800000002,0.196
15295,1422.3274800000002,0.636
15296,1999.13195,9.67
15297,1999.13195,9.4
15298,1999.13195,9.47
15299,5.56249,0.196
15300,70.34127,0.366
15301,117.92906,0.196
15302,61.92555,0.196
15303,494.29778,0.196
15304,226.79972,0.196
15305,94.07715999999999,1.5
15306,726.99388,0.196
15307,186.88797,0.196
15308,116.47833,0.556
15309,1204.3546800000001,0.196
15310,870.23551,0.196
15311,497.49995,0.196
15312,1109.71356,0.196
15313,672.5124599999999,0.196
15314,744.76577,0.196
15315,705.54839,0.196
15316,1109.71356,0.196
15317,14.203129999999998,0.196
15318,918.8144699999999,0.196
15319,918.8144699999999,0.196
15320,721.0400599999999,0.241
15321,721.0400599999999,0.195
15322,161.12004,8.47
15323,161.12004,7.01
15324,709.75595,0.191
15325,709.75595,0.196
15326,459.32709000000006,0.196
15327,459.32709000000006,0.196
15328,117.92906,0.196
15329,117.92906,1.51
15330,356.12908,0.196
15331,289.13431,0.196
15332,1059.1503,0.416
15333,161.47853,0.34600000000000003
15334,68.55588,0.745
15335,68.55588,0.466
15336,128.2415,0.8290000000000001
15337,128.2415,0.196
15338,113.0321,0.453
15339,113.0321,0.366
15340,245.40022000000002,0.196
15341,92.6717,0.476
15342,75.03549,0.578
15343,75.03549,0.386
15344,136.50128,9.95
15345,48.95227,1.17
15346,48.95227,0.866
15347,586.20797,0.194
15348,465.2758,1.16
15349,1511.45604,0.196
15350,71.58315999999999,0.6970000000000001
15351,71.58315999999999,0.866
15352,1471.53645,5.23
15353,1471.53645,5.13
15354,1713.3341100000002,0.196
15355,1889.69487,2.13
15356,118.39688999999998,0.509
15357,1562.82101,9.45
15358,282.55917999999997,0.908
15359,1009.6847300000001,2.71
15360,1009.6847300000001,6.03
15361,412.42138,0.2
15362,470.88050999999996,0.196
15363,895.0659699999999,9.88
15364,104.11349,6.28
15365,1705.07851,10.2
15366,1044.84623,0.224
15367,1044.84623,0.196
15368,1705.07851,0.196
15369,1340.58389,0.526
15370,563.9889,4.48
15371,32.22404,0.785
15372,32.22404,0.28300000000000003
15373,1612.0096,3.9
15374,1612.0096,5.12
15375,1612.0096,5.72
15376,1612.0096,5.47
15377,1612.0096,3.59
15378,1612.0096,4.66
15379,656.5176299999999,0.181
15380,813.77092,0.736
15381,813.77092,3.75
15382,813.77092,0.956
15383,813.77092,0.196
15384,813.77092,0.196
15385,813.77092,0.196
15386,813.77092,0.196
15387,813.77092,0.196
15388,813.77092,0.196
15389,813.77092,0.196
15390,813.77092,0.196
15391,813.77092,0.196
15392,813.77092,3.94
15393,813.77092,0.196
15394,813.77092,4.15
15395,813.77092,3.1
15396,813.77092,3.55
15397,813.77092,2.68
15398,813.77092,1.66
15399,813.77092,1.51
15400,813.77092,0.8859999999999999
15401,813.77092,0.7959999999999999
15402,813.77092,0.196
15403,31.51571,0.9
15404,31.51571,4.56
15405,31.51571,4.6
15406,31.51571,7.58
15407,31.51571,0.196
15408,31.51571,0.9
15409,692.07199,7.11
15410,0.0,0.196
15411,0.0,1.48
15412,0.0,5.27
15413,0.0,0.196
15414,0.0,0.196
15415,0.0,0.376
15416,0.0,0.598
15417,0.0,0.196
15418,0.0,0.196
15419,31.51571,0.198
15420,31.51571,0.9
15421,31.51571,2.24
15422,31.51571,6.93
15423,31.51571,2.79
15424,31.51571,0.9
15425,862.7498099999999,0.6859999999999999
15426,1032.9773,0.196
15427,686.58514,4.35
15428,686.58514,11.6
15429,686.58514,4.69
15430,686.58514,4.44
15431,288.87645,0.196
15432,288.87645,0.196
15433,1282.36297,6.33
15434,242.7231,0.196
15435,92.42145,0.196
15436,92.42145,0.196
15437,1032.9773,0.196
15438,1032.9773,0.196
15439,945.8910199999999,0.196
15440,1036.4416199999998,9.61
15441,1036.4416199999998,11.0
15442,1180.6962800000001,0.196
15443,1180.6962800000001,0.196
15444,1656.4361099999999,5.61
15445,1656.4361099999999,5.9
15446,1452.993,8.96
15447,1452.993,9.74
15448,875.85649,5.56
15449,875.85649,4.94
15450,1462.76657,5.89
15451,288.87645,0.196
15452,288.87645,0.196
15453,60.07614,9.77
15454,386.90259,4.9
15455,386.90259,5.32
15456,782.55267,10.1
15457,782.55267,9.38
15458,1023.70466,8.67
15459,1023.70466,8.45
15460,1023.70466,9.05
15461,1023.70466,9.29
15462,100.9733,6.42
15463,100.9733,6.62
15464,635.60974,11.7
15465,635.60974,11.9
15466,1160.26294,3.47
15467,1160.26294,4.77
15468,1229.52316,5.88
15469,1229.52316,5.67
15470,1229.52316,6.2
15471,695.71165,7.49
15472,695.71165,7.79
15473,1345.99655,6.81
15474,1345.99655,7.12
15475,898.6532,2.6
15476,898.6532,1.2
15477,72.94264,0.196
15478,72.94264,0.196
15479,948.1205,7.65
15480,948.1205,7.35
15481,948.1205,7.76
15482,1107.2462,11.4
15483,572.8294,4.87
15484,384.45957000000004,10.8
15485,384.45957000000004,10.3
15486,127.03343000000001,4.68
15487,127.03343000000001,3.67
15488,619.18795,1.02
15489,619.18795,1.15
15490,968.8163599999999,2.87
15491,968.8163599999999,4.52
15492,488.83482999999995,3.45
15493,488.83482999999995,3.51
15494,668.4455,5.53
15495,668.4455,6.59
15496,1404.05197,7.99
15497,771.8588900000001,1.9
15498,771.8588900000001,1.83
15499,771.8588900000001,1.87
15500,771.8588900000001,1.67
15501,616.32635,0.196
15502,331.3102,2.85
15503,248.74864,2.86
15504,819.25895,10.6
15505,633.9753099999999,1.97
15506,633.9753099999999,1.99
15507,923.88554,0.196
15508,923.88554,0.196
15509,923.88554,0.196
15510,923.88554,0.6459999999999999
15511,502.69307000000003,2.79
15512,378.77285,2.32
15513,877.77096,9.88
15514,371.67389,2.67
15515,289.43998999999997,0.196
15516,458.94965999999994,0.192
15517,458.94965999999994,0.196
15518,314.5439,4.18
15519,359.89937000000003,0.196
15520,359.89937000000003,0.196
15521,54.71552,9.27
15522,54.71552,9.52
15523,54.71552,10.4
15524,54.71552,9.67
15525,1413.70517,7.69
15526,1413.70517,8.45
15527,437.78902,0.196
15528,691.5771,10.6
15529,1025.86809,1.73
15530,1025.86809,2.62
15531,147.38283,4.14
15532,1500.53295,10.5
15533,1500.53295,11.4
15534,539.29948,5.3
15535,998.83886,3.26
15536,998.83886,3.17
15537,539.29948,7.96
15538,205.17988,0.196
15539,205.17988,0.196
15540,427.15368,11.7
15541,31.51571,9.69
15542,31.51571,4.28
15543,31.51571,0.192
15544,31.51571,6.22
15545,31.51571,5.22
15546,31.51571,0.8590000000000001
15547,31.51571,3.66
15548,31.51571,5.51
15549,31.51571,3.25
15550,31.51571,3.91
15551,31.51571,0.196
15552,31.51571,0.277
15553,31.51571,4.13
15554,31.51571,3.47
15555,31.51571,2.98
15556,31.51571,3.31
15557,31.51571,9.86
15558,31.51571,5.47
15559,31.51571,7.15
15560,31.51571,5.41
15561,31.51571,0.196
15562,31.51571,1.58
15563,31.51571,5.66
15564,31.51571,7.17
15565,31.51571,9.54
15566,31.51571,8.04
15567,31.51571,1.93
15568,31.51571,7.28
15569,31.51571,7.49
15570,31.51571,6.02
15571,31.51571,4.01
15572,31.51571,10.5
15573,31.51571,5.17
15574,31.51571,7.74
15575,31.51571,0.374
15576,31.51571,6.14
15577,31.51571,6.81
15578,31.51571,9.27
15579,31.51571,4.32
15580,31.51571,4.73
15581,31.51571,4.19
15582,31.51571,4.31
15583,31.51571,4.81
15584,31.51571,4.4
15585,1229.52316,8.74
15586,1229.52316,6.03
15587,1229.52316,7.26
15588,1229.52316,6.68
15589,1229.52316,7.44
15590,40.77547,11.8
15591,40.77547,10.7
15592,384.80278,5.29
15593,31.51571,11.3
15594,31.51571,10.4
15595,31.51571,1.96
15596,31.51571,4.4
15597,31.51571,11.0
15598,1454.59325,1.5
15599,1454.59325,0.871
15600,1454.59325,2.37
15601,1454.59325,1.88
15602,1454.59325,2.25
15603,1454.59325,1.26
15604,1454.59325,2.54
15605,1454.59325,3.5
15606,1454.59325,2.44
15607,1454.59325,4.08
15608,1454.59325,3.0
15609,1454.59325,2.77
15610,678.9576900000001,3.21
15611,678.9576900000001,3.79
15612,678.9576900000001,3.4
15613,1481.42187,1.37
15614,104.51973000000001,0.998
15615,104.51973000000001,3.01
15616,104.51973000000001,4.58
15617,104.51973000000001,2.59
15618,104.51973000000001,1.1
15619,31.51571,4.2
15620,31.51571,4.2
15621,31.51571,4.01
15622,31.51571,3.87
15623,31.51571,3.83
15624,31.51571,2.97
15625,31.51571,4.16
15626,31.51571,3.96
15627,31.51571,5.81
15628,31.51571,3.08
15629,31.51571,3.36
15630,31.51571,5.42
15631,31.51571,5.22
15632,1078.7091,3.3
15633,1078.7091,3.04
15634,1078.7091,2.02
15635,1130.57409,7.07
15636,1130.57409,7.17
15637,1130.57409,7.41
15638,1130.57409,6.55
15639,383.85201,4.46
15640,383.85201,2.84
15641,383.85201,3.38
15642,736.28452,0.196
15643,736.28452,0.196
15644,736.28452,0.196
15645,736.28452,0.196
15646,890.0921599999999,9.73
15647,890.0921599999999,9.83
15648,890.0921599999999,7.61
15649,890.0921599999999,6.36
15650,709.2669099999999,11.0
15651,709.2669099999999,9.95
15652,709.2669099999999,9.46
15653,709.2669099999999,9.51
15654,279.61756,2.81
15655,279.61756,2.67
15656,279.61756,2.5
15657,782.55267,9.4
15658,782.55267,11.8
15659,389.84586,10.7
15660,389.84586,5.79
15661,389.84586,11.9
15662,857.3493300000001,4.34
15663,857.3493300000001,4.12
15664,857.3493300000001,3.61
15665,857.3493300000001,3.87
15666,686.58514,1.29
15667,387.62327999999997,0.6659999999999999
15668,387.62327999999997,0.6859999999999999
15669,387.62327999999997,0.7559999999999999
15670,104.51973000000001,1.85
15671,104.51973000000001,2.74
15672,104.51973000000001,0.196
15673,104.51973000000001,0.48
15674,104.51973000000001,3.06
15675,1130.57409,4.48
